8512	289	383
2904	160	2873
4439	262	5703
1325	571	10320
9341	532	7464
1513	445	513
6071	565	1483
3417	31	8327
7848	367	1119
1585	58	7754
3343	517	8468
2785	31	2781
186	19	1961
10640	562	7754
2021	442	731
7754	373	10392
5434	28	2601
190	67	7754
2070	574	5913
3046	289	3357
8748	625	894
7284	571	3297
1908	556	4069
5978	259	3266
10365	646	2897
3430	568	5643
6295	169	5000
9468	289	4933
8748	625	8295
8771	562	3342
9120	316	2617
2642	151	7583
396	43	6728
7715	10	2658
5985	352	4907
235	157	1315
7749	19	4180
9101	280	5973
2376	517	1592
2318	262	4631
1160	301	3109
3292	460	739
5930	31	5923
8092	13	3482
3681	289	1549
4328	172	1840
2990	151	7583
8711	289	8056
9716	382	9685
6622	115	9038
5936	34	7914
1051	499	10638
505	28	945
7101	367	734
6111	529	10786
10022	307	4620
8838	28	8432
8252	592	2311
6040	31	7025
3541	631	8121
9200	421	7083
9859	289	4284
7202	292	7754
6646	445	2058
559	268	8879
4226	118	7863
2580	16	3091
3342	385	10326
6382	646	5733
8421	289	7754
8533	13	1358
4484	214	6845
10593	385	10474
663	562	3342
219	256	9301
7285	151	7583
4426	268	8467
1788	151	7583
5233	586	5877
6485	289	8605
9288	289	349
1676	151	7583
3512	31	3321
1442	313	8034
456	205	9291
7242	328	6955
1796	625	981
7173	277	3607
6825	259	3266
7301	178	6300
2379	31	6008
4947	328	6508
7485	31	3180
6152	220	7290
63	31	2973
3396	97	8253
8109	565	10593
10067	31	3527
7779	178	3118
10010	646	793
2692	670	8493
5124	556	6489
8590	316	8934
8585	175	8697
7754	373	10279
9645	52	2701
3653	13	9794
5072	577	5071
9932	571	3329
1796	625	9118
2247	205	4830
6271	40	7766
4872	13	5805
313	472	2750
1112	37	2201
991	172	1840
10826	205	5336
2020	40	7896
4469	37	2137
5052	556	6489
9557	385	521
10056	481	2351
3941	16	8306
3833	568	4854
8331	94	8912
3949	10	5335
6646	445	9402
7272	157	1365
2812	157	8264
3136	31	3637
10051	178	2385
5482	10	6136
8236	241	9108
1886	190	1638
1803	28	6339
6786	181	6786
1611	517	6789
10284	391	3276
1675	37	324
8019	28	7723
1357	178	4081
7814	598	3515
5324	289	5333
6589	13	8762
5510	202	3266
5791	235	7863
3169	13	3872
6886	487	6871
2724	43	4622
2735	31	3717
3527	31	3983
9033	43	536
5466	37	9157
7920	13	6261
4887	469	4885
4190	31	5318
3746	256	6666
1432	28	7920
5196	40	10419
10400	151	7583
2725	346	7108
319	496	8971
8840	289	5549
6842	28	7899
4212	547	4171
6308	568	8921
5794	595	3515
2212	571	7009
10400	52	5600
7329	130	7863
7754	385	10505
808	169	7442
2319	418	3840
1930	511	6234
4824	19	740
8281	289	9647
3225	625	2899
4236	571	3297
7211	205	8344
520	301	10534
8606	28	3248
515	157	7319
7159	346	5359
2466	565	2964
2004	46	1903
3590	286	2943
9213	469	1980
652	175	2873
8835	19	1257
2165	571	3297
2908	31	7622
9382	205	5347
5840	205	5081
475	28	9401
3292	466	5991
4014	445	4599
2938	502	7863
8686	562	420
6720	445	3572
205	583	9911
5944	175	6354
329	28	9394
3300	10	8889
7242	325	4923
1303	40	10132
3283	13	1480
7031	268	8879
602	445	7923
3345	703	4912
9018	256	6506
637	133	3875
6644	151	7583
3343	172	6246
7205	151	7583
4118	469	9981
8669	547	9910
10035	67	7754
390	556	6489
6253	28	9400
4960	388	5859
4938	13	3407
287	160	2971
3322	385	265
10251	391	3410
8535	13	1774
9880	571	3297
805	493	6871
2354	319	4931
6716	445	4973
10304	208	1668
1552	184	3438
8096	43	537
2454	547	8878
3614	112	3266
5618	256	6506
6769	526	9677
9386	16	8690
5340	37	2289
3998	496	349
6391	556	6489
3723	19	766
1345	151	7583
6251	385	10684
2488	175	1937
3292	472	1855
5998	19	9258
2301	124	3270
8855	19	6258
10729	547	384
7866	205	7148
5018	628	7442
1657	412	7863
10404	319	291
6027	472	2022
8942	16	3239
10789	169	7442
748	445	10467
4117	367	1018
8427	289	7754
4252	220	7754
6623	259	3266
3873	496	6772
2276	31	5778
398	28	9393
9375	52	6201
683	571	8415
4604	127	2584
7459	604	4832
6790	55	9646
4686	151	7583
6107	445	1566
4559	562	7754
736	700	5353
2475	157	3110
5709	31	4361
3499	571	8743
4409	568	10562
7754	385	10662
10406	220	7290
2267	151	7583
100	586	5877
5813	289	328
8724	688	2100
9326	220	7290
6413	382	436
5495	127	1322
3425	37	2324
10527	379	10527
6997	22	7990
662	31	8896
10027	10	7605
6452	208	1668
9983	472	6798
4214	31	5260
2922	268	3868
4886	34	7571
6995	568	5589
30	475	680
5367	97	8353
9394	16	8298
2029	31	2043
5741	184	6349
3996	151	7583
3144	472	3783
7488	205	7707
5331	586	5877
5639	220	6790
6122	571	939
9086	676	7754
3775	205	6393
1164	40	3684
328	493	10082
3535	346	8659
7111	385	6865
4898	16	5292
7334	331	7294
5953	133	797
10461	571	3297
244	205	8097
3713	10	6271
7081	460	527
4061	31	5054
249	445	1296
5337	259	3266
3055	31	5070
9975	31	6735
494	43	3784
849	532	8458
3394	31	8860
9397	16	6998
4518	121	1048
3408	178	10146
9178	31	8884
2497	565	6528
7469	469	1031
7273	37	3662
5524	187	5838
6617	556	6489
2942	445	1499
115	34	8794
2265	151	7583
303	469	10248
7171	316	5872
329	31	1987
3407	31	5843
9981	463	8674
3375	256	3374
504	571	3148
9749	607	1339
7723	10	8844
7256	28	8942
9352	40	7196
6334	190	7863
6910	100	6665
6679	31	2195
1327	418	5120
6389	37	1493
4329	559	3266
8724	43	6462
9531	205	8732
2522	619	8121
2406	28	3953
1042	259	3266
6566	445	4940
375	205	6698
3899	10	10812
7770	664	870
412	403	7863
378	676	7754
1078	151	7583
8900	391	3410
1714	40	7936
7032	28	967
9876	262	254
7110	418	4835
636	178	9539
3588	13	3717
2234	475	7070
2244	472	9213
510	502	7863
3678	10	9270
3872	31	5313
4874	226	7290
4558	556	6489
3484	295	3483
6579	562	7754
9731	289	9865
8837	298	4178
1523	28	3500
1064	517	1592
8802	241	9541
3814	262	1532
7193	1	830
5287	223	6987
7096	472	4880
10729	547	8291
2566	13	10449
4909	118	7863
3248	13	8250
3092	325	7075
6809	34	10441
1307	28	8111
3281	511	8891
3422	37	3757
3121	607	1343
2775	13	2227
7789	289	4392
1123	586	5877
3212	13	3259
733	10	9512
10526	49	9907
10132	13	611
28	448	1685
702	700	6903
3356	556	4069
8311	28	9413
10646	259	3266
8110	16	9440
2524	169	1467
7316	592	1175
2601	16	9379
9980	472	9319
3274	562	7754
806	52	1711
6566	445	9008
9950	214	6151
9543	43	3623
5514	562	8971
4185	571	3329
5037	583	9372
6535	40	9392
3162	13	6771
1911	175	9211
10526	49	10424
491	40	4033
3959	451	4370
8826	562	7754
10584	379	10584
7756	598	3515
9140	22	8436
518	31	8571
8978	475	9024
1305	31	6101
4220	346	3988
1026	613	3295
5877	550	1421
3003	598	8748
2995	571	544
6386	28	8092
2379	28	4030
8498	289	7754
7351	529	4307
9495	289	5565
7243	220	7754
520	301	8231
9293	31	5369
1379	28	915
6120	220	4606
5825	706	5684
8544	499	8158
3198	469	5193
7030	277	6984
4606	526	5599
9495	289	7041
3358	424	8366
4611	652	5823
2907	286	2943
10283	382	10291
146	205	1545
10126	289	8922
9566	289	349
287	157	3050
1327	418	9185
2816	10	548
5849	268	8467
7953	547	333
1469	556	6489
8916	655	5114
2803	13	5207
2379	31	3101
3514	445	5464
10038	700	7176
9490	34	4932
2117	178	8490
7541	256	3374
5391	655	6272
5350	13	5834
7051	178	6457
5452	361	5895
6289	205	3750
8605	493	10639
3476	157	1075
6294	205	9076
2529	223	8813
42	256	3492
7664	10	1219
10413	205	5022
2557	679	7671
6583	241	9881
9886	43	3785
6815	568	2831
4368	205	8218
7318	175	2931
5235	289	7290
4434	37	2029
7113	13	4087
9874	151	7583
7511	190	10479
6806	37	8751
7483	151	7583
1188	97	456
2400	472	1980
7351	529	2727
1215	562	8616
556	277	6253
8616	493	7856
8219	268	8467
9635	556	6489
9199	307	8498
9478	259	3266
8559	385	2332
3342	385	8591
2826	133	4900
8570	115	4907
7147	679	3492
5274	52	5600
7598	31	6613
4651	10	6136
6531	571	3304
7952	7	3329
4408	571	8743
2320	571	10362
8240	289	9865
2324	37	3419
8947	31	2324
7155	496	6123
9401	10	2377
2782	562	7754
5630	10	801
5311	571	10320
8524	220	7754
10764	445	2118
8083	76	7079
9401	10	10427
6347	301	5650
946	16	6326
6507	319	4290
3594	205	7116
2821	37	1186
5658	454	9980
591	133	256
1810	205	3776
6346	13	8964
7282	445	5899
10639	700	4952
5466	37	8053
4407	571	934
5744	385	10435
309	97	1838
2628	31	5957
1179	160	3266
954	427	8717
10593	655	4415
4021	22	4184
1822	31	3253
6390	37	2185
2208	442	2002
6491	10	4251
10251	385	876
5931	37	2422
2392	100	4632
3283	16	1863
9797	562	8559
287	157	6578
6331	25	5782
5848	571	3801
7500	493	10039
3226	625	4444
4437	160	7917
7850	10	5288
6629	31	2135
10513	37	10499
8980	205	4830
5227	661	6367
7754	373	10378
6260	169	5476
3480	289	7754
6578	178	2747
3295	343	3657
7493	274	5320
7417	28	4652
6738	433	6262
4442	565	783
3671	10	7119
6517	301	5853
9397	13	6073
4969	388	6366
30	475	7451
4588	571	3329
529	403	7863
2455	181	2455
3205	574	6810
5535	565	8810
3036	94	6848
2852	280	518
3637	31	4699
4797	418	8318
4651	10	7058
10487	556	4069
8156	571	3297
9263	175	7995
9450	289	6363
4753	445	2054
3322	385	7461
8097	25	6321
2122	31	4434
4025	31	456
1069	688	346
769	679	6795
5006	232	7563
6889	568	989
7754	385	252
7931	40	4651
898	220	7754
670	571	10362
4816	472	9981
6441	571	8415
7897	10	8043
1211	325	6052
1138	31	4179
3944	10	8735
3221	205	2824
5051	691	8493
9980	472	1823
778	10	10418
2959	40	4652
3609	676	7290
8328	268	8467
1195	328	1200
10154	205	1688
9302	289	349
8498	256	6797
9153	601	5534
7213	31	10077
7781	496	6649
5635	10	7640
10650	700	4952
3947	34	7627
6009	235	7863
2353	115	7754
930	19	4141
451	235	7863
7566	37	5374
2973	31	8060
560	238	2827
10072	445	2183
6566	445	7252
6451	514	7754
3085	40	9394
6651	658	7175
10798	379	10798
6517	301	6636
8061	241	2964
7839	616	1314
5795	562	7754
3600	22	7278
4547	556	4069
6952	37	10127
5687	598	8748
3261	679	6315
8285	499	10650
7617	205	6570
1726	319	10555
554	205	4209
8932	256	10695
7069	151	7583
8262	31	5106
7214	181	7214
4273	496	7131
3391	211	3681
3222	16	9822
2723	1	830
4808	205	9619
9722	556	6489
846	205	1104
6684	496	5811
1103	205	10399
5315	37	275
1474	496	6366
1442	313	7555
8851	220	7754
2188	37	1567
7452	112	3266
8333	418	3815
10303	235	7863
9441	265	2853
9862	10	7447
8779	445	8981
8583	688	2089
1276	688	3274
1222	205	10303
4379	43	6721
7091	385	10209
4701	643	6683
6255	385	10828
2540	340	6956
6973	496	6382
5827	28	8116
3623	37	1395
1299	205	1268
6057	445	5321
1640	28	2795
2883	259	3266
10642	481	6428
5417	40	9394
6679	205	6340
8213	571	3329
6738	433	1236
4055	586	5877
7843	559	3266
3945	10	5723
4209	223	3513
6824	175	4336
7719	10	7934
301	571	934
1192	325	6642
4137	259	3266
6760	28	7716
7363	649	9284
9283	268	8467
1012	607	1351
7159	349	1235
5679	571	8885
1615	442	8274
10074	22	1238
5113	79	10068
578	172	1333
4438	466	8139
92	268	7954
1531	559	3054
4649	40	2794
9796	382	9718
3841	259	5558
7600	37	8378
7241	241	10593
6731	37	6165
4255	367	1018
2442	178	4716
1403	286	2943
8514	37	5873
3043	28	7920
10198	415	10198
5306	562	7754
6439	205	9431
8378	100	2048
9072	175	9227
1660	547	10124
4885	463	2196
6320	679	5537
5810	31	7005
746	556	6489
8054	556	6489
278	316	9606
1746	286	2943
9967	511	8920
2998	157	2790
8998	391	3276
7948	235	7863
6557	256	3374
5958	454	7154
9470	175	2971
8356	19	4436
2571	28	9386
5986	673	1238
4437	157	6014
778	10	6704
3839	13	2183
8994	13	3468
3596	286	2943
4264	58	3318
3583	10	872
4119	16	186
8067	85	3582
5111	346	4560
3363	445	177
6013	37	9096
6435	28	8181
8647	31	3069
5967	301	6393
5411	508	7819
9248	688	2487
6131	31	802
2066	28	915
5121	7	5516
10426	559	3266
8266	268	8467
9845	385	1521
10746	547	5313
2575	16	914
10097	205	4750
6107	445	2829
7313	205	5585
288	286	2943
5117	10	7699
2014	256	3374
8186	97	3205
5820	31	3431
6126	586	5877
8200	526	4235
5290	307	5337
733	10	3260
1218	40	9395
5843	97	2041
5065	205	9313
8059	235	7863
5589	385	4694
5845	418	7448
5711	565	1898
4404	535	707
483	445	1472
1869	277	3607
3225	619	5689
6267	658	899
7351	529	3159
7503	205	4919
6171	409	6384
1743	31	4374
2994	625	9753
8942	16	3332
2117	178	6775
4472	37	1393
3093	565	10330
4636	571	6427
5178	586	5877
733	10	698
5273	562	7754
8887	34	543
8153	256	1327
9745	628	1467
10556	391	3410
10778	31	4776
6924	46	10510
6496	13	3405
6979	220	7754
5845	418	2869
1547	649	8360
3684	13	7678
10729	547	458
7095	10	4939
8728	220	7754
8052	268	2411
10668	562	4907
8882	289	349
8518	37	5773
3886	472	2408
7597	532	4588
9341	532	5134
4488	670	8493
3834	250	8478
8377	562	7754
8234	559	7697
7294	571	7721
9538	178	1138
4655	256	1327
1029	16	930
5933	34	9360
3630	472	3292
5705	268	2085
5675	31	1675
385	28	3899
6880	547	5694
3498	10	6371
2800	13	7213
857	574	9921
7953	547	1228
6107	445	669
7705	205	4939
4334	316	5608
9757	607	1712
6332	229	7409
8361	13	2145
173	439	7754
87	346	6993
8942	10	10803
6362	151	7583
5674	34	3563
65	562	8971
9021	10	5236
7094	88	838
2884	31	2782
7913	286	2943
3672	10	4764
9393	10	9249
7501	250	617
7754	409	9054
5230	247	5545
719	484	4595
788	70	8617
4191	205	9948
637	34	5574
5654	607	7293
10466	319	1
4987	595	8748
4965	205	4410
6494	10	7922
7284	31	9065
2012	31	4776
7754	385	1121
6524	586	5877
4406	445	10041
10483	277	5138
6344	259	3266
3728	502	7863
1849	367	1018
2573	571	10362
148	574	1496
1513	445	3156
9980	460	2151
191	151	7583
4022	256	6315
3036	31	4029
3633	43	7055
7733	694	2650
4163	301	46
8735	43	3506
10515	355	8605
665	556	6489
8111	10	4491
10136	538	8922
10759	469	3144
2907	268	2674
139	556	6489
10021	679	1934
3672	10	2984
8654	28	6084
2379	31	530
7120	241	6919
349	385	581
9856	73	8444
511	31	1645
3150	205	3051
7512	268	8467
3263	511	10590
7473	703	1664
8777	433	3569
6364	346	4656
4198	259	3266
4180	31	6991
9731	259	6479
1651	205	1069
467	34	4111
9980	460	2128
2212	28	772
10726	28	7726
4090	118	7863
8080	85	2755
10168	34	4831
4855	289	4606
10345	412	7863
7736	580	214
7321	172	7300
7702	475	167
9019	361	123
4690	571	3329
8464	289	7754
3963	289	9714
8347	517	1592
7754	373	10381
7373	445	648
800	175	4596
8126	289	4933
7664	10	10533
4894	598	3515
8941	616	1339
3407	31	7438
2748	175	2971
6368	445	6362
1419	568	10252
5101	205	3587
10622	379	10622
2741	256	4596
5922	304	821
3085	43	10141
3920	37	458
6612	211	1850
8351	67	9647
7942	289	6090
1073	658	2627
4618	19	5653
7754	373	8763
5167	220	7754
6782	205	8153
4161	268	8467
7936	10	3708
3818	40	9654
8779	445	10023
1991	28	3955
9391	10	6426
3145	220	8971
5511	16	3600
5508	517	5744
3193	25	8128
9170	151	7583
3117	31	10455
1595	454	3198
402	28	4814
5426	649	674
1477	562	7754
2209	31	301
4134	301	51
9026	43	9899
1806	598	3515
9919	586	1153
3238	325	7419
731	466	9133
9476	385	10076
8279	205	5937
2013	472	4816
1545	298	7024
6197	604	9224
760	496	6790
5509	268	7954
8752	289	4907
3976	28	8432
7613	220	7290
7042	112	6801
2048	100	5352
9823	280	3325
9211	187	7554
2480	97	3398
1969	97	522
6107	445	7532
8648	262	3184
2486	193	4151
3122	280	4084
4228	328	5502
2465	559	3266
3058	562	7754
5192	28	9400
1913	574	8390
3605	28	10419
6099	382	994
3515	625	5361
3645	259	3266
567	205	48
6347	28	9399
287	163	6920
9659	289	4918
5440	28	8990
8189	289	5351
10393	205	3467
918	175	1486
7488	28	6324
9299	37	8257
4605	103	4215
10002	412	7863
1780	382	1752
3978	385	9716
6815	34	3629
6943	268	2403
4156	121	587
5123	7	5516
9423	445	3538
1557	565	24
7511	169	6692
4461	10	2922
2199	151	7583
4089	571	3297
6284	565	321
9739	607	1349
4392	493	10643
915	13	1427
5770	505	5080
8261	268	8879
3004	598	3515
2645	37	4478
9474	289	6090
10736	445	9133
4198	256	6835
5617	13	317
9705	481	8971
5954	31	6983
9539	28	2537
3945	10	8044
2224	595	3515
2494	151	7583
234	361	10387
8611	13	3031
1965	205	48
9188	19	5052
6893	205	3835
2011	28	8116
4065	562	3342
854	211	10537
8590	316	2624
6209	298	6952
2837	19	8522
9837	205	547
3429	571	690
971	475	167
9645	34	1128
4946	643	3873
1004	172	3142
7129	493	9892
1784	250	7136
964	16	2243
1144	562	7754
365	385	1577
6659	241	2964
2103	562	7754
7171	316	10492
4418	286	2943
516	28	9389
4890	13	5683
829	37	9415
8644	595	8748
1186	346	6672
5095	613	5327
8834	13	6509
10806	247	6467
2568	172	6246
9242	25	9132
1697	31	2497
10536	259	3266
1973	205	9360
10099	385	10540
8066	85	3552
428	316	9505
477	586	5877
7715	10	7653
6449	169	6601
8811	319	7754
4799	571	3383
8919	646	6186
4592	556	6489
9949	286	2943
7478	556	6489
473	205	1789
6578	175	5163
4645	568	4096
9056	7	3875
9805	28	5109
4356	214	3874
1778	31	2915
10729	547	2069
9703	571	470
10441	256	6751
6691	370	5558
1898	385	3403
2299	628	7442
10531	73	2740
8473	586	5877
5875	205	3246
9248	40	8489
3471	169	6692
5973	301	8280
4473	262	9955
10019	37	3711
6357	571	6388
5203	256	4862
731	460	5372
2064	568	10562
4724	118	7863
7183	421	10831
287	157	770
8605	385	1622
6217	679	1263
8505	382	10402
9882	385	7077
5441	205	8722
10307	391	3410
2830	205	628
1464	562	3342
5305	562	7754
7729	499	10638
4053	193	4151
4003	13	104
2150	475	479
3723	19	178
4406	445	154
3632	289	4918
5813	238	4463
4999	298	2876
7140	562	7754
1077	580	10580
238	46	6058
10395	391	3197
6117	298	2143
1716	256	4596
6911	628	6747
9341	532	9489
2746	571	8743
6885	31	10513
2828	169	1152
2951	37	9637
10729	547	4103
4112	268	2085
3143	553	6854
6205	34	614
8748	625	3017
2644	178	8965
10013	568	10622
6624	220	7754
3101	205	9438
6791	382	6054
4241	382	7371
2314	496	9865
3136	37	1481
4290	397	7863
5374	31	380
7161	31	2339
5021	595	8748
9077	289	6090
2802	31	6679
1832	298	3879
6784	31	489
7557	532	8577
7792	679	6315
3940	10	7849
7879	19	4089
5220	475	1623
1743	31	6655
477	37	480
9199	307	5136
5814	493	10016
9351	22	8583
1673	178	6686
8535	13	2099
9158	109	4985
9475	289	6090
6422	616	6578
645	385	8640
9432	289	3360
9897	664	1310
3792	688	2275
3721	595	3515
9980	469	5893
5506	565	3389
10574	151	7583
5883	37	2697
6580	289	7290
2597	301	8768
9341	532	6504
6902	604	5490
3666	166	3666
4948	598	8748
2679	7	6948
9954	34	57
5933	304	5371
2492	289	4906
2924	289	7754
1027	532	5264
4394	121	7477
2713	469	3292
7412	511	7126
8701	211	10802
1976	205	4115
8370	586	5877
5896	175	5836
10057	556	6489
10488	568	4096
4044	256	3374
2670	289	7754
2932	280	1095
5155	598	3515
4760	607	6578
1220	328	5502
9846	382	9840
6844	328	5380
889	205	5693
7754	493	10049
7744	418	7852
6324	13	10490
2832	139	7863
7113	10	4147
7812	37	2084
2762	31	6597
6121	382	433
6230	571	3297
9225	28	3437
7199	1	3227
1689	145	2466
7848	490	3440
9300	172	6246
8815	94	2693
5300	205	4637
131	28	5117
1792	457	1823
7001	19	8581
553	34	55
6896	289	6682
2027	556	4069
4770	64	2047
7781	499	673
2608	547	1802
6093	706	5684
5323	571	3297
8836	547	9378
8280	289	426
3938	10	6560
5615	28	3684
2456	100	13
1814	586	5877
8169	289	4392
6432	475	5376
5652	346	10446
589	175	7917
7339	172	7300
5540	31	5535
1542	151	7583
3466	67	7290
8409	481	4284
3938	10	6971
5671	454	5749
287	163	6706
6075	601	2770
5037	34	585
5662	595	8748
3702	286	2943
5258	37	1891
3651	259	3266
4480	37	2704
2854	220	7754
9532	31	7510
9087	67	7754
2388	301	4935
8023	376	9992
5159	547	185
3477	289	7754
10039	484	1267
7051	193	4289
6408	34	4376
1878	283	4096
1446	31	3417
2287	586	5877
7609	76	7080
9142	19	9000
1842	541	6769
1825	142	9415
4461	10	5504
7754	385	21
9141	67	4931
8396	40	4030
10181	211	1042
9217	469	4816
604	559	3266
7425	445	2114
2613	433	4441
1005	16	2243
5368	307	9187
8175	469	7154
7266	205	5302
5752	286	2943
4195	316	6199
3117	28	5971
7718	10	7937
7362	613	4157
7664	13	334
6899	346	4536
6004	28	5123
6973	496	5543
7536	13	2099
9980	466	5724
2002	472	756
2504	151	7583
4870	13	2173
7375	37	740
7096	472	4371
515	160	9730
3995	499	10015
8631	151	7583
5874	289	6772
2513	475	1398
5065	37	389
5748	175	10443
10818	31	2793
3353	142	829
6420	298	204
6268	604	7839
9353	214	7127
8306	19	7221
2261	631	7590
8721	289	6090
1938	28	2811
6867	526	9677
2230	28	5499
1167	442	2002
4334	316	2610
9397	10	9623
6760	205	3066
8194	598	8748
6472	316	9510
7708	37	9000
9818	289	8971
