10682	1014	192
7946	1055	11098
11344	745	538
4642	1028	5920
7715	912	10086
10819	1080	11359
5925	1055	11094
3137	729	9721
9888	872	3659
7705	954	3361
10341	1080	9556
993	1154	8294
6472	1175	8374
7854	950	3649
4390	872	2412
11121	954	7516
2393	1164	1948
9370	731	6954
5431	745	6578
7446	1164	9329
581	1164	11743
9648	816	2947
7024	1164	3512
6648	1014	9547
9906	872	5140
5111	745	8394
1901	743	11764
3215	1164	9010
2930	1164	7875
10190	1154	3276
6375	872	7536
2102	716	4558
3544	828	11533
4417	1014	9548
9281	822	5590
8798	872	2358
2531	1014	840
1556	1144	2830
4683	996	1846
8161	726	1587
4364	904	6759
11677	1014	2119
1244	753	9979
8288	916	7732
7562	912	9548
2529	912	966
131	872	10209
4532	904	5720
2157	1085	398
2480	1014	2945
4531	729	9526
8755	891	6593
7589	872	3280
1857	954	3044
5757	872	8322
1231	729	1786
10895	1164	8578
10269	1067	10014
6671	729	9600
6399	912	9560
7152	1071	9718
6661	745	6937
420	855	66
1428	792	9371
6705	962	1496
548	1164	9434
4726	1055	1970
5058	891	3361
11713	990	5028
7657	912	8221
5347	912	10686
8294	994	8408
10216	1102	9763
11158	711	4823
4258	745	7234
11830	1071	4414
4233	1014	3103
2318	929	9981
6571	990	82
7347	891	7504
7610	872	8389
8043	1164	2372
8572	1014	3611
11656	904	5616
9747	1055	11098
9256	731	876
9597	1148	5104
1199	872	4464
6108	1164	1496
86	792	8202
1378	1152	6797
3025	1040	8654
6928	1055	8202
2962	872	2358
4993	872	2536
6092	828	11095
3488	1154	8885
676	1102	7269
1653	1127	1652
5073	1080	3152
7891	1085	11094
3824	872	8885
11417	1014	9629
3232	1080	1806
9906	729	5286
4962	906	8329
9683	954	728
3725	872	8292
4320	1139	4769
7109	745	9737
11168	1175	8419
5910	745	1040
7925	1030	11365
10135	729	1977
8907	1164	1610
9582	891	1673
9576	731	5657
591	872	4748
3465	1059	7063
5820	1059	7063
1843	1080	3289
1419	729	6809
8029	912	5843
10212	872	3276
4915	872	5139
3951	731	784
5333	1164	6198
6757	729	8020
11580	792	4020
2378	731	8847
1515	1055	1251
9345	872	8885
8940	729	6520
4693	872	8885
4628	962	7706
8127	731	1819
6113	1164	1926
5930	891	5862
4120	745	7517
10839	912	5843
1329	745	7515
1316	891	5002
1094	1080	9556
9510	1080	8280
6618	1100	7515
686	731	3736
7757	1139	1706
7661	1087	7233
5900	1080	8476
5717	1150	4769
3136	1014	8382
3778	1164	1619
2789	1164	1619
7636	912	7817
423	1148	5074
315	962	1926
6412	954	1673
4501	729	6137
11646	1098	7254
11738	1148	4402
228	889	1673
9973	872	8389
466	1120	3612
6468	731	1055
10534	872	1288
8636	726	9590
10094	792	717
5453	745	7517
5824	1164	2372
1566	872	9643
6038	1168	7887
360	872	4799
9893	872	3280
11133	711	11263
8185	1164	8483
8167	745	11428
6894	990	4730
8865	1080	2403
8561	806	1165
7372	731	7264
5393	731	8105
3849	1144	3311
11052	1111	348
6762	1152	9278
6199	1164	9775
242	1014	191
5274	872	3488
9108	731	8167
2770	1080	2799
6286	1098	5605
8819	1040	8654
4449	872	8294
9203	711	1683
10166	900	8662
6946	1014	7325
6717	745	9342
1183	1148	1225
669	962	1619
4708	962	4214
7233	1152	8076
10596	1071	9800
2598	1154	3097
2576	962	4851
10465	828	9639
11848	1014	192
7433	847	1107
3603	1055	3649
8630	1073	7312
4242	1006	472
6514	1055	4769
10013	1186	6951
6901	872	443
8439	1152	4782
5572	806	9690
9426	891	8189
2305	994	2071
9521	731	5028
2024	912	4272
4427	872	5140
6550	1139	9542
11712	1080	2255
6099	1164	809
7175	729	4934
9188	916	9189
11692	1040	11643
6812	1080	4826
7920	1148	5166
9908	1164	10048
7134	1144	10803
7080	1014	2279
2443	1148	6030
5238	731	10122
11375	861	5093
1714	1085	1706
812	1148	1921
1055	731	10380
8667	1130	10063
9637	1175	9977
2755	1164	78
8937	764	4301
10931	828	11505
8789	1164	9486
5842	876	2353
6547	912	10086
11752	731	1977
6791	872	2947
5676	1085	4782
11037	798	2715
6266	1186	5264
425	745	1403
6809	912	10990
4226	912	5845
8064	729	7463
5826	729	511
7216	794	5842
7474	1154	8324
10928	857	10928
5971	912	3100
2635	745	6578
488	1032	11117
10518	1148	2066
8501	1164	79
5749	1016	5748
11815	1148	6531
2007	1014	2279
8506	731	8469
2757	711	2300
9168	731	6600
4617	1148	11515
4431	745	3654
6464	1148	8821
10885	766	7394
2641	1164	2862
10592	929	9696
500	1168	7665
2488	749	9052
244	1091	6204
4761	822	2098
1699	745	1673
10381	1071	1548
9075	872	8292
200	745	1673
5038	912	4272
11222	753	9979
10497	990	5547
1481	1164	809
9696	876	7937
3031	731	1554
4741	716	9008
3289	824	8669
307	1164	7692
1868	872	4125
3461	1148	5527
381	891	824
6712	1164	8982
9447	1148	5610
571	745	6359
2229	743	11389
2772	1148	780
4930	1059	2816
8565	872	3280
11171	711	3453
8870	745	4882
3316	1164	9093
3582	872	5139
8210	729	2643
9628	792	7911
5289	872	4125
8600	1085	8446
11577	828	7500
10907	716	1166
2927	1164	6495
10141	1080	8669
1583	1014	9629
5970	828	36
9272	872	10202
3848	749	8098
11574	857	4979
5476	1014	9477
437	872	5138
1836	940	3305
3310	912	4272
4131	959	6321
10497	1148	8198
10128	739	4623
3644	938	2831
4651	1100	855
1435	1154	1434
11574	872	3786
5214	872	8676
2698	745	9301
1875	1071	1473
4151	1175	8419
635	1175	6288
6852	731	3068
9160	729	11711
4065	1190	5430
3287	912	8089
10838	731	3341
8234	872	5140
1408	1164	4843
9321	1148	2659
781	745	7212
2162	745	9188
9730	855	56
2684	1164	6198
7266	950	10070
1844	1148	11732
10269	872	231
1612	729	4323
11807	1059	3693
1064	1148	5434
4774	798	9523
10610	1148	2142
1613	716	7523
6277	745	163
11798	912	180
11070	1055	717
10287	822	395
11699	716	334
10011	1148	5811
11459	835	5329
530	872	3284
3389	872	8293
4971	806	7509
325	729	8593
4229	745	1946
4941	1164	1948
11108	1053	8654
7335	990	5328
10425	1080	3180
2537	992	7767
1120	912	9175
2194	745	4840
3596	1116	25
7701	1148	5613
9907	716	11013
9225	916	1673
9956	1164	4328
10934	1148	6354
1284	1080	3152
3570	1168	7665
897	1098	2076
1586	731	3736
8773	1164	809
5638	872	4788
7022	745	1261
10391	731	3534
6336	912	966
10550	849	9919
5987	931	9320
942	912	11420
1205	872	7536
1624	872	2947
7640	1154	7638
17	954	7750
6506	1148	5513
4941	1164	1404
5555	745	1587
9545	929	6550
1145	745	4736
4150	1164	11631
5904	1014	192
9262	1091	9263
10215	931	6905
4914	731	6742
2990	1014	192
10382	1148	300
4871	716	10983
6209	1152	11428
8127	731	5730
10630	1148	226
8962	1014	9629
627	1175	2132
7743	792	11115
4793	1098	4879
4109	1148	7777
198	912	8221
4870	1080	84
9286	1148	5055
4094	1148	3338
8062	916	8395
10348	822	6960
9304	1164	11772
11874	872	8389
4905	1080	723
4961	1002	497
5501	729	7637
9228	916	1673
8844	716	7523
10383	1148	300
5421	872	4464
8235	731	2469
7975	731	2892
4132	1075	8277
10671	1186	6951
7985	1164	9941
6699	1164	7124
6015	1100	6359
2953	952	3267
4059	1154	8293
7435	872	4388
8831	729	2271
4124	1148	1300
2042	1164	8299
5129	872	3834
53	1148	8473
5355	912	5843
11068	756	5862
3094	1164	1377
8964	745	6307
1805	1175	2132
959	731	2113
9748	1055	9267
7503	912	8067
206	912	4272
7803	731	8561
3640	1148	2856
8876	1148	1227
3587	1164	815
5544	1164	990
3463	872	4798
3928	731	5238
6677	745	10003
8606	1148	7434
6686	1164	8986
8517	1014	3608
11538	806	6363
8939	1148	5427
10114	891	9660
5030	912	3584
8003	872	8885
2355	1080	1732
1738	749	4580
8005	716	11796
11756	916	7642
11804	891	10063
683	745	1729
5267	731	405
10067	1085	11064
862	711	4822
5722	872	10189
2687	716	11246
5187	912	4272
8229	1168	1855
2458	729	10775
5989	726	8933
1327	1148	6783
823	1059	1848
11225	711	4823
6300	729	5278
5218	1059	3693
6386	906	1887
8886	1154	3659
1762	711	800
11309	916	9618
5027	745	7146
7317	872	8292
8121	745	1706
4274	936	11084
4495	1040	8654
430	872	8676
5275	745	9433
9380	904	7242
11140	792	4902
10886	770	11098
10688	1055	5806
4148	745	1263
9357	745	7036
8790	872	8616
326	962	7692
11014	711	9673
10010	729	3341
11491	828	33
11035	822	9919
6686	1164	3830
9832	1080	8476
5569	745	6359
2921	912	7322
7151	729	5289
8845	872	8885
6912	1085	1595
9131	1055	7789
6643	872	4798
720	929	1999
1419	731	9931
3199	822	2846
320	745	7517
2864	745	182
52	950	3877
7395	916	7165
2612	1164	8351
289	912	4393
2543	1164	1348
7020	1164	2862
4711	962	7704
3323	1186	4327
4152	1030	7355
5044	1014	9629
3365	1055	7036
9297	772	8626
2654	729	6874
6614	1164	1619
3123	881	3121
7029	859	10152
5439	872	2358
129	1071	3993
5106	1059	3693
3976	1098	613
842	792	4020
2948	872	4542
6978	1164	4509
5641	766	848
10408	1148	5127
11350	904	10978
8908	1080	1732
739	828	11095
6967	1144	1829
9839	912	8221
9186	876	2349
1679	711	1683
1349	1148	7118
4430	745	728
10416	990	5220
4818	1085	9696
2428	1148	8614
6064	731	8127
6090	745	11598
3947	1080	3154
6385	872	2161
3347	912	11447
10845	891	1581
141	851	7678
6424	806	1693
380	745	4902
11707	806	1673
8785	745	1741
4314	1055	7789
2924	745	8100
3838	1186	6057
6188	1065	554
10605	1148	8820
10997	872	7472
4243	1100	6363
5895	1175	2140
8747	729	233
8863	912	5843
1001	1014	9546
6392	1175	9694
10966	1080	2255
6181	768	10822
10368	828	6251
11541	729	6167
37	768	8902
4442	1148	3015
9700	1055	2435
8457	916	7517
3096	954	6797
11157	772	2062
3802	872	11602
5979	916	1673
5824	1164	3474
203	731	5657
10880	729	405
8214	929	3621
11336	1148	4480
5321	1164	1457
8259	1148	609
11875	1059	7063
6427	962	72
6543	891	4569
11587	872	7536
1122	1055	6565
3138	743	11763
6987	912	4393
260	912	10086
7944	1014	1019
261	872	3659
10997	731	8459
9198	916	1673
8422	1055	11428
7834	872	1293
538	1168	4778
7447	1164	2434
4718	1148	8568
2109	731	5428
8801	731	8020
241	1055	7145
8143	855	7360
1703	1014	11449
6626	745	6333
9810	1148	11704
9332	729	1625
1793	1034	2806
4094	1148	7968
6133	891	4569
10875	912	9548
9847	872	443
485	1148	10162
1864	731	10811
3574	745	6578
7329	826	7880
1398	872	2358
7618	872	3280
5848	1164	4338
6417	1168	4778
11789	872	8409
6255	912	8221
1603	929	3796
9928	729	10825
2192	872	3554
2491	872	4542
5664	912	966
4278	1014	9325
4127	872	2947
11838	872	4610
2145	872	5140
8831	729	5255
1477	806	10038
11192	792	3361
4288	745	1701
564	872	8885
3930	1100	7501
11109	783	971
2734	1059	7063
6993	1100	7752
6711	1164	9435
5876	739	10880
7107	872	8409
8539	745	7298
111	828	11119
10768	764	1643
4076	872	8544
6519	872	247
10271	1148	1791
6040	1080	3385
7122	912	3104
5584	1059	7063
5274	912	9644
8434	1055	824
7582	729	1477
7962	1100	1693
7984	912	11447
1071	1055	7647
4773	1055	2824
7244	959	10191
10092	1055	10090
8018	891	2373
4619	1148	3312
5600	1164	8581
2056	872	8389
10180	1014	192
9750	772	6905
10265	1148	7777
9817	1046	5
1144	912	6583
660	1059	7063
9283	1055	11288
2223	833	8190
5968	872	8389
9943	872	4788
9364	1046	5
8158	1175	2140
10090	931	359
6448	1152	8076
7858	992	1291
7051	929	7696
5812	1164	11501
8577	1168	3186
9879	745	6307
4974	1168	7665
11424	1073	2486
5901	872	4125
5289	731	6784
10258	822	10806
7828	737	55
5662	745	3444
1643	1030	1642
8413	1154	2358
9101	872	4464
8162	726	10120
8264	1168	3193
10640	1148	5940
6533	1148	5115
885	912	8221
6873	1148	6240
10511	1080	2811
4143	745	3029
7338	1085	7298
5766	731	2078
7308	929	3131
11295	1164	3143
9841	711	800
4716	729	8126
1790	826	1731
1920	1080	4826
9910	729	3884
10447	1080	68
9313	731	10391
11244	792	855
6842	1164	7191
6080	998	7144
8917	729	3835
8169	976	1733
248	1148	5413
10893	1144	5634
6344	1071	6152
10013	735	5338
6554	929	10148
6820	1080	11532
11147	1175	8419
293	876	2353
528	872	8294
3869	872	3278
10493	1080	11117
5254	1168	4778
1470	731	2663
7617	1049	4853
1472	1164	7547
9883	872	2358
1098	1164	11676
7349	959	9611
10476	822	5404
5915	952	1706
3422	1014	3103
9264	1063	3554
11103	783	8348
8699	1164	6446
9906	729	7955
8202	929	3604
2185	1190	10077
336	1080	4749
9192	1175	2128
11440	1158	11117
403	787	299
10426	1071	10817
2607	1164	11501
11493	1148	10224
10345	822	2098
4001	1175	8374
9457	1014	11450
3831	828	10309
5693	1080	11117
3249	990	2567
7188	912	3104
6834	745	2768
3113	872	8437
1233	1164	1496
10644	1071	10817
286	1080	441
3086	1118	4071
2615	1059	2816
4	743	5921
11533	1028	10763
2978	855	56
9222	1085	4033
5340	1014	2279
10423	872	8885
11711	731	6920
4414	1150	1716
1332	872	5139
5168	912	2375
9712	891	8304
2953	952	1429
5266	872	2359
10745	729	4295
6318	872	7536
3387	772	6301
4144	1164	1740
605	1014	9546
2950	1085	5804
2591	731	10852
9068	872	3064
4793	1055	9132
1557	876	11091
2997	1164	4616
882	1080	4881
361	731	1883
419	764	7576
4944	906	10713
6165	745	3361
1866	729	6253
1315	806	3649
2328	711	7409
5939	1014	9547
8950	891	7517
8350	1148	5261
9199	1152	1673
4941	1164	6232
2940	872	7715
3823	872	2800
535	1148	295
7986	1164	8578
4054	1014	11420
2957	952	7282
9532	1059	3693
1279	1148	5193
11033	940	3305
10557	872	3862
2572	1095	4942
1171	1139	6516
707	772	9981
2639	1014	868
3444	1171	9660
4894	1071	3721
7517	916	10303
2057	745	7529
6898	912	9548
8056	912	8090
4497	1148	2866
7500	900	3607
6651	872	443
222	745	8076
10442	1148	10774
2384	1164	3123
7513	990	6707
282	1065	1191
7161	1148	5526
10582	1000	354
1418	891	6363
1344	1168	7279
8939	1148	1468
5105	1014	2279
2843	1164	3679
1286	990	4135
3398	745	855
6345	1071	2693
5147	904	5143
7616	857	6271
4395	806	1673
3472	1148	6357
1506	1063	1507
5303	745	7498
1364	912	9548
8026	1164	11600
962	1055	8446
1125	794	4312
7798	954	9782
1454	1080	8649
5406	962	8265
392	990	5458
10546	1190	8959
6282	745	9765
3882	906	5524
5339	729	3162
8269	990	312
8768	745	4769
4216	1168	3194
3407	729	233
11258	1175	8417
8684	729	2216
2937	1164	809
5669	872	4464
7290	872	1293
1518	1055	9586
7670	733	7412
5655	1148	205
5116	1164	1262
5421	1080	4678
6838	806	2532
5673	1154	3286
10557	1006	1529
303	1164	1619
10161	912	5843
7256	1098	5605
5256	872	3659
2106	731	7290
2937	1164	1847
5030	745	9656
9229	1175	2360
8430	822	8042
2577	1164	1457
6443	731	5085
3675	1175	8418
3248	806	7517
11461	716	4425
688	822	7773
9833	872	2536
11028	872	3834
6599	792	4020
4792	1091	4793
2874	849	6613
10098	912	6583
2416	1100	6359
4938	729	4504
6949	891	6333
659	912	5843
6033	1002	498
11283	1080	2104
10120	756	10118
9666	1055	4205
3911	962	1503
7018	904	3939
2585	745	4902
5109	1164	1619
11474	1077	3083
8554	1014	6458
4951	745	1673
5502	745	9273
7662	1148	1556
3190	1175	9826
3908	1164	9671
5182	891	7752
6096	872	8389
7101	737	9515
5797	729	6954
2065	1164	1503
706	1055	8076
4347	1148	5636
7868	1148	8771
9651	1055	7146
3065	731	9451
3809	1148	11751
3808	855	56
4183	954	8316
8947	1164	6198
10377	883	3437
7895	872	7640
4871	853	813
3688	876	2349
9500	1125	9773
6151	1059	3693
3606	1164	10908
7400	1164	7706
5391	962	9924
7289	745	943
6989	912	966
11846	1014	9629
8797	729	4631
9022	1080	8669
8107	872	8389
9155	1164	1610
2648	1164	1505
9641	1148	6926
3467	1002	1716
9892	1080	816
8436	1055	1706
8868	1164	1666
1363	749	9371
4187	1164	8578
126	1148	6992
5366	737	4808
1124	1142	1015
3730	1164	1926
6659	1014	8596
2950	1085	4007
592	872	4748
10262	1190	10238
4591	891	7509
1255	1080	6466
2622	912	966
7011	745	1967
4227	904	7242
5293	924	9816
9808	828	1646
8996	857	1470
6882	1148	6624
9838	1164	90
4956	1164	7540
6434	1164	7128
4513	745	4017
1860	872	4248
2835	1080	1150
7	1148	5023
11535	749	3204
7071	1164	94
6042	891	1673
9720	1080	2255
11758	822	7100
5163	1014	9629
617	1080	7478
5868	1014	9546
3865	1133	11294
2664	1164	6580
6267	1055	724
4311	756	11387
3985	745	1188
3506	1116	22
715	912	4272
2953	1127	2956
11463	1014	9477
9441	731	6852
9411	912	10145
7863	1055	7476
4975	731	6238
3387	796	8426
5934	816	8324
546	962	3529
6283	745	4978
428	1152	8076
10065	1014	9629
11710	745	11373
2158	954	7911
201	872	9648
4472	891	3361
10469	1148	5083
362	1014	7325
6384	1164	7698
4287	912	10086
7973	912	5845
10260	822	5607
4944	906	5787
1244	1175	8655
1772	1168	7884
329	904	3939
2605	912	9560
7401	1059	3693
10514	990	8534
8540	1014	192
2957	792	2832
7571	1164	1740
7807	1175	8418
10442	1148	6388
1919	1148	3338
4621	1160	8812
11591	1080	1810
3578	716	7523
10055	1190	3459
9222	1085	7763
1863	729	2190
4052	872	1293
11227	772	8189
3805	906	10717
8607	916	1673
2772	1148	5541
10962	1014	7325
11595	1014	9548
3064	1154	1991
5332	745	1967
6705	1164	158
4373	1014	745
7995	1014	2279
7426	828	11529
5905	872	9470
7839	1164	7929
8246	731	3572
7426	1148	10821
7900	1055	10090
7041	962	2214
7897	1055	7789
10098	1080	4747
5270	731	3978
51	768	8168
10275	1148	6010
10027	916	1511
4937	912	4272
3294	838	11796
7989	1164	3918
5619	1014	9629
11784	881	9696
3049	1014	9546
3962	1014	3611
10102	745	9763
8079	954	1281
1110	745	4902
8752	1080	11532
8151	1014	4273
5915	900	2304
1373	922	1865
5561	904	7841
2472	891	1673
8893	729	10122
7580	872	8324
1003	1164	10004
1182	729	8469
9612	731	1769
10476	828	11097
7112	872	8885
583	1164	7706
4649	731	3067
1309	872	1293
1474	1014	3608
11105	743	473
5041	1080	2255
261	729	9038
4935	1059	2816
9523	729	5199
11655	1148	2096
6746	745	7517
955	792	4769
4439	1148	1796
10731	828	11095
10439	1148	6239
678	891	8247
5120	1038	7776
7882	1164	2399
9525	1164	9675
3069	835	8144
1361	1085	9696
1294	716	981
9895	716	8612
1084	1164	1969
823	745	771
288	745	7515
6830	1164	11605
6285	745	7760
11006	1085	4853
3330	739	3655
7424	753	11280
6924	916	11226
9363	1164	9662
5863	912	5843
8503	822	6766
4525	1085	7501
5935	872	2536
2642	872	8885
7101	716	11181
5630	1164	1740
6149	1164	7706
9511	1148	1951
11236	772	2251
9442	745	10247
547	912	5845
10320	1148	6201
9424	912	9560
4537	1175	6291
6515	737	7892
4876	1047	797
2817	872	10201
603	1148	8815
7256	1091	775
6696	1164	6580
9153	872	4125
5340	872	10061
7303	745	4769
464	1148	4247
9497	1014	2279
9722	872	4464
5217	745	2880
9368	872	1260
1519	1055	2863
273	729	10099
1307	872	8292
7868	1148	216
1187	1154	3101
11542	729	2713
9818	822	6831
6427	962	73
9298	872	10209
9054	783	5572
401	749	8446
2600	872	3064
4927	731	3429
4279	872	4464
6986	1014	9629
5516	1164	8351
5441	912	8221
34	1175	2961
7406	872	10948
11145	711	4823
909	1085	7498
9960	1164	7540
6215	792	1429
11079	872	8885
1033	1175	2132
2313	729	3545
7533	1055	855
10510	1071	1473
478	798	9076
8678	745	5891
1462	745	11380
5065	872	8325
2901	1065	3976
5538	731	716
1402	872	3280
1756	1075	6079
1840	872	3488
10781	872	8885
10668	1148	5616
7711	792	9052
8886	994	8332
10700	1080	1150
3797	1055	1989
462	990	2658
2995	1100	6359
3594	1164	11371
5381	1164	9329
7829	974	11111
2629	872	10724
7449	1164	11743
10073	749	1989
3189	914	11763
400	1175	2132
2443	1148	1953
2305	994	2075
7178	745	960
6422	1168	4778
5756	1175	8419
5174	1164	8299
5096	872	8544
10742	1148	3736
4903	711	7409
2651	1080	8629
1195	806	7517
10338	729	7192
4031	1080	3152
4792	929	4275
6287	1057	10562
5765	1164	6580
9294	872	4542
9071	1059	7063
9425	872	4789
11000	954	6391
5162	912	698
9405	1148	11782
9177	922	1865
5650	822	9919
564	745	6294
116	1148	5475
10482	828	11095
10734	929	1999
10426	1148	3912
3001	731	1258
217	745	7259
8928	756	8938
10312	1080	3289
7966	716	4000
5277	891	1706
10553	872	8618
4092	916	2140
9685	912	8549
9904	1164	9941
2793	1164	4191
2527	872	8294
755	959	8415
256	1164	7124
10454	990	2567
5736	745	2178
10896	1006	4303
7998	1014	192
6897	872	443
597	1164	11600
9942	872	4125
5051	1164	10004
9064	1100	7476
6292	1080	2255
6600	745	4262
10832	1148	8176
7138	872	9596
2118	828	7155
7975	729	11653
3111	731	4911
4521	828	11095
4281	1100	7476
4347	1148	4948
7486	1164	10916
7183	731	9600
358	1014	193
1302	806	2879
3518	760	1982
8122	912	8090
2628	1164	11662
588	1164	10048
572	1164	3060
10340	1190	7452
10966	731	9650
3546	792	11115
5827	1059	3693
4178	1080	1732
10991	1148	7012
479	1122	5772
3783	996	9245
10585	1028	6932
317	731	3400
3317	716	11226
1097	1164	7124
6135	912	4399
8847	731	6095
6332	1168	3195
9421	1164	8458
4925	990	5485
3907	1164	7059
1780	912	4272
9128	916	7146
1615	942	3668
2479	1080	4881
1157	1175	9977
2313	731	9554
4964	745	1673
8273	1154	4542
7591	745	4473
11799	872	7487
11476	731	11669
2952	1127	2954
8693	872	2800
1266	990	10683
5107	1014	7325
5672	891	1923
6522	916	10147
8285	1168	7888
6653	872	9615
2964	872	4542
1633	1080	2255
5565	745	6363
3356	1030	38
1290	912	5843
8664	729	3327
9366	792	9660
4780	1055	9389
10105	950	1673
10850	962	9090
4445	745	11318
10783	872	2358
5835	1164	990
7230	1168	1854
10091	1055	6797
2520	872	2358
9530	872	4464
9913	745	9231
11856	1168	1852
9704	916	9705
593	745	5895
7462	1059	3693
757	737	6126
8732	806	10303
6097	1085	7763
3898	1164	10048
7451	1164	8265
347	729	7627
41	1148	8815
7425	1098	4540
6432	912	8221
5348	731	5927
2433	1080	11532
8266	794	1531
8801	731	5435
682	1164	1339
1003	1164	1958
5077	1148	5613
11182	711	11125
5872	711	9047
10684	1148	1699
5350	872	4464
5023	716	11149
4143	962	75
5666	1100	1950
10237	1164	2862
8449	1148	1455
1285	954	4360
3978	912	4045
1593	1098	4879
10498	872	8543
6153	1080	3289
6917	729	3326
5090	1014	2119
9789	729	9786
8489	1148	3925
5474	978	11112
9678	916	6363
1630	1080	8994
1962	726	5706
4590	792	5093
8747	729	8599
4151	733	7358
3933	729	1006
11475	731	11542
11198	772	6578
323	904	5370
10291	1080	2255
8156	1080	9637
10403	1148	8698
1825	745	11380
3264	1080	11532
5235	912	5845
5356	1150	4769
4232	1164	4655
9857	872	2412
9001	745	11489
2054	1059	2816
10607	828	33
6808	716	4425
6740	1164	5003
6760	962	94
5113	1164	11501
2798	912	6583
9006	872	7536
7762	1152	7763
9601	872	4129
10815	731	5493
4662	1055	7509
5101	745	7515
7917	1164	1926
3722	1065	4012
748	904	5622
4786	876	6861
2917	1164	9385
1194	745	6326
9461	1148	6201
10525	1148	2222
6876	931	1923
3899	745	1673
11151	753	9978
8805	906	6033
10097	1087	11624
1979	1148	3012
11570	1164	9671
2326	745	8394
5212	1164	8265
11163	772	2316
11492	1148	3293
2570	1164	4655
1574	1154	2266
1483	1164	11772
8135	745	11098
4313	1139	6552
2780	1148	5495
8376	745	1188
3958	731	5324
10352	1148	3338
8106	872	8294
3086	1190	1394
9527	912	6583
11212	711	4823
1392	916	7222
7328	1164	7128
3566	1148	2893
10843	872	8292
5487	731	784
6807	872	4125
4759	1148	5461
2236	711	7730
7482	916	1673
1420	891	824
230	1085	4006
2481	745	8760
8103	912	966
9412	729	1258
4242	1148	3315
6429	1059	7063
10942	1148	1829
4217	1168	7665
4150	1164	10925
9265	1144	63
5691	876	2348
6399	729	3742
4082	729	3906
7258	1055	4020
2340	1014	8220
8246	891	7703
5831	838	10089
3590	1164	9435
6716	1164	895
6498	828	33
2631	729	8232
7272	1164	6207
3890	962	10949
1332	872	11765
2530	729	2962
7963	1164	2493
9427	745	7517
6606	745	4660
6338	1148	9899
6077	1071	8224
10329	990	4630
346	1164	9087
9502	745	7517
10637	1071	395
8253	929	8935
4679	861	11115
3559	768	8906
9945	1148	5298
1057	792	3361
11453	929	8935
3085	872	8292
7663	783	4394
545	1080	9101
10015	1186	3741
7010	731	2892
11869	729	1586
10383	1148	6670
10293	857	1866
8997	729	6981
7552	912	9560
2470	745	7515
2205	1148	9182
2268	764	914
10268	1080	11096
2251	916	6197
5685	1014	192
4544	912	7319
3170	1055	1070
10392	1071	2716
6206	872	8292
10193	1144	6788
1972	828	36
8963	962	9733
779	1164	1615
281	716	4423
5013	1100	1165
10358	891	6363
3491	1059	2816
3473	876	6861
4497	1148	4703
6146	1080	2104
3472	1148	5753
3588	872	3367
4517	816	3064
6065	1164	11600
9843	828	6249
11860	737	4104
6272	954	6552
10701	1180	6444
10047	872	7629
9540	990	4135
6999	912	8221
11810	733	7412
169	1148	5311
11816	872	3659
10172	1080	2255
5061	1164	6198
573	1164	7692
9387	828	7155
11671	855	56
11818	731	5900
8169	1087	7518
11702	906	5787
7096	912	4272
3106	816	1187
